artist,artist_ko,summary,image_url
robert smithson,로버트 스미슨,Robert Smithson (1938 년 1 월 2 일 - 1973 년 7 월 20 일)은 공간 예술과 관련하여 그림과 사진을 자주 사용한 조각과 육상 예술로 유명한 미국 예술가였습니다.그의 작품은 국제적으로 갤러리와 박물관에서 전시되었으며 공개 컬렉션에서 개최됩니다.그는 가장 잘 알려진 작품 인 The Spiral Jetty (1970) 인 Land Art Movement의 창시자 중 한 사람이었습니다.,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/RobertSmithsonImage.jpg/220px-RobertSmithsonImage.jpg
roni horn,로니 혼,Roni Horn (1955 년 9 월 25 일 출생)은 미국 시각 예술가이자 작가입니다.동유럽 이민자들의 손녀 인 그녀는 뉴욕시에서 태어나서 그녀가 살고 일하는 곳에서 태어났습니다.그녀는 현재 브뤼셀의 Xavier Hufkens와 Hauser & Wirth로 대표됩니다.그녀는 공개적으로 게이입니다.,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Confer%C3%A8ncia_H%C3%A9l%C3%A8ne_Cixous_i_di%C3%A0leg_amb_Roni_Horn_-_14454122271_%28cropped%29.jpg/220px-Confer%C3%A8ncia_H%C3%A9l%C3%A8ne_Cixous_i_di%C3%A0leg_amb_Roni_Horn_-_14454122271_%28cropped%29.jpg
ruth vollmer,루스 볼머,Ruth Landshoff Vollmer (1903-1982 New York City)는 미국에서 살고 일한 독일 출신의 개념 예술가였습니다.,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Photo_of_Ruth_Vollmer.jpg/220px-Photo_of_Ruth_Vollmer.jpg
sol lewitt,솔 르윗,"Solomon ""Sol""Lewitt (1928 년 9 월 9 일 - 2007 년 4 월 8 일)는 개념 예술과 미니멀리즘을 포함한 다양한 운동과 관련된 미국 예술가였습니다.
Lewitt는 1960 년대 후반에 그의 벽면 그림과 ""구조""(그가 ""조각""보다 선호하는 용어)와 함께 명성을 얻었지만 그림, 인쇄물, 사진, 그림, 설치 및 예술가의 책을 포함한 광범위한 미디어에서 다릅니다.그는 1965 년부터 전 세계 박물관과 갤러리에서 수백 개의 솔로 전시회의 주제였습니다. 예술가의 첫 번째 전기 인 Sol Lewitt : A Life of Ideas, Lary Bloom은 2019 년 봄 Wesleyan University Press에 의해 출판되었습니다..",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Sol_LeWitt.jpg/220px-Sol_LeWitt.jpg
tano festa,타노 페스타,"타노 페스타 (Tano Festa) ( 로마 , 1938년 11월 2일 ? 로마 , 1988년 1월 9일 )는 이탈리아의 예술가 , 화가 , 사진작가 였습니다 .",https://uploads4.wikiart.org/temp/203fbfaa-9c0f-4070-9e41-52109de6bc13.jpg
tony smith,토니 스미스,"
앤서니 피터 스미스(Anthony Peter Smith, 1912년 9월 23일 - 1980년 12월 26일)는 미국의 조각가, 화가, 건축 디자이너이자 저명한 미술 ??이론가였습니다.[1] 1960년대와 1970년대의 선도적인 조각가로서 스미스는 종종 미니멀리스트 예술 운동과 연관되어 있습니다.",https://en.wikipedia.org/wiki/Tony_Smith_(sculptor)#/media/File:Tony_Smith_with_his_sculpture_%E2%80%9CThe_Snake_Is_Out%E2%80%9D_in_Bryant_Park_in_1967.jpg
walter de maria,월터 드 마리아,"월터 조셉 데 마리아 (Walter Joseph de Maria) (1935 년 10 월 1 일 - 2013 년 7 월 25 일)는 뉴욕시에서 살고 일한 미국 예술가, 조각가, 일러스트 레이터 및 작곡가였습니다.Walter de Maria의 예술적 연습은 1960 년대의 최소 예술, 개념 예술 및 육상 예술과 관련이 있습니다.
LACMA 감독 Michael Govan은 ""그가 우리 시대의 가장 위대한 예술가 중 한 명이라고 생각합니다.""몇 년 동안 De Maria와 함께 일한 Govan은 De Maria의 작품이 ""단수, 숭고 및 직접""을 발견했습니다.",https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Platen-Walter%2Bde%2BMaria%2B1968.jpg/220px-Platen-Walter%2Bde%2BMaria%2B1968.jpg
yves gaucher,이브 고셔,"Yves Gaucher, (1934 년 1 월 3 일 - 2000 년 9 월 8 일)는 추상 화가이자 인쇄 제작자였습니다.그는 1950 년대와 60 년대에 퀘벡의 인쇄 제작자들 사이에서 리더로 여겨집니다.그의 작품은 오타와의 캐나다 국립 미술관, 뉴욕시의 현대 미술관, 런던의 빅토리아 및 앨버트 박물관과 같은 공공 갤러리 컬렉션에 포함되었습니다.",
yves klein,이브 클라인,Yves Klein (프랑스 발음 : [IV Klɛ̃]; 1928 년 4 월 28 일-1962 년 6 월 6 일)는 전후 유럽 예술에서 프랑스 예술가이자 중요한 인물이었습니다.그는 1960 년 예술 비평가 피에르 레스트 타니 (Pierre Restany)가 설립 한 누보 레리즘의 프랑스 예술 운동의 주요 회원이었습니다.클라인은 공연 예술 개발의 선구자였으며 팝 아트뿐만 아니라 최소한의 예술의 선구자에 대한 영감으로 여겨진다.그는 국제 클라인 블루의 개발과 사용으로 유명합니다.,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Yves_Klein.jpg/220px-Yves_Klein.jpg
andre bauchant,앙드레 바우샹,"André Bauchant (1873 년 4 월 24 일 - 1958 년 8 월 12 일)는 프랑스의 '순진한'화가였습니다.그는 주로 신화와 고전 역사에 의해 종종 알려진 인물이있는 꽃과 풍경 작곡의 화가로 알려져 있습니다.
그는 Indre-et-Loire의 Château-Renault에서 태어났습니다.정원사의 아들 인 그는 원래 아버지의 무역에 들어가서 보육원을 운영하기 위해 발전했습니다.1914 년, 그는 1 차 세계 대전에서 봉사하라는 부름을 받았다. 군 복무 중에 그의 그림 기술이 눈에 띄고지도 제조업체로 훈련을 받았다.1919 년에 탈모시킨 후 그는 보육원이 파괴 된 것을 발견했다.그와 그의 아내는 Auzouer-en-Touraine으로 이주하여 지역 농장에서 일을 발견했습니다.농촌 환경에서 영감을 얻은 45 세의 나이에 그는 화가로서의 경력에 ​​전념했습니다.
그의 초기 작품 중 상당수는 성서 또는 신화 적 주제를 묘사합니다.그의 첫 번째 전시회는 1921 년 Salon d 'Automne에서 열렸으며, 그는 큰 율리시스와 사이렌과 8 개의 다른 그림을 보여주었습니다.Le Corbusier와 Amédée Ozenfant는 1922 년 L 'Esprit Nouveau 저널에 대한 기사를 썼으며 Le Corbusier는 그의 작품의 중요한 수집가가되었습니다.1927 년 Bauchant는 Diaghilev에 의해 Stravinsky의 Apollon Musagète의 세트를 설계하도록 의뢰했습니다.
그 후, 바우차의 가장 빈번한 주제는 꽃이 든 꽃과 풍경이었습니다.1937 년 그의 그림은 파리, 취리히 및 런던으로 여행 한 전시회 Maîtres Populaires de la Réalité에 포함되었습니다.1938 ~ 1939 년에 같은 전시회의 버전이 뉴욕의 현대 미술관부터 시작하여 8 개의 미국 박물관에서 발표되었습니다.1949 년, 그의 작품의 215 개 회고 전시회는 파리의 Galerie Charpentier가 장착했습니다.
미술 역사가 Nadine Pouillon에 따르면, ""바우차의 인물의 대우, 특정 어색함을 나타내는 태도로 얼어 붙은 바우차의 대우와 마치 잎에 사로 잡힌 것처럼, 때때로 중세 그림을 회상하는 시적이고 신비한 품질을 나타냅니다.Quattrocento 프레스코 화 방식의 색상과 Giotto와 비슷한 색상으로 색상. """,
antonio ligabue,안토니오 리가부에,Antonio Ligabue (1899 년 12 월 18 일 - 1965 년 5 월 27 일; Born Antonio Laccabue)는 이탈리아 화가였습니다.그는 20 세기의 가장 중요한 순진한 예술가 중 한 사람이었습니다.,
arman manookian,아르만 마누키안,Arman Tateos Manookian (아르메니아 : արման թադէո թադէո մանուկեան; 1904 년 5 월 15 일-1931 년 5 월 10 일)은 하와이 장면을 묘사 한 그의 작품으로 가장 잘 알려진 아르메니아 계 미국인 화가였습니다.,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Anonymous_photograph_of_Arman_Manookian_c._1927.jpg/180px-Anonymous_photograph_of_Arman_Manookian_c._1927.jpg
camille bombois,카미유 봄부아,"Camille Bombois (1883 년 2 월 3 일 - 1970 년 6 월 6 일)는 특히 서커스 장면의 그림에 유명한 프랑스 순진한 화가였습니다.
Bombois는 겸손한 상황에서 코트의 베나 리-레인에서 태어났습니다.그의 어린 시절은 바지선에서 살고 12 세가 될 때까지 농장 노동자가되었을 때까지 지역 학교에 다니는 데 보냈습니다.여가 시간 동안 그는 현지 박람회에서 레슬링 대회에 참가하고 경쟁했습니다.그는 여행 서커스에 합류하기 전에 챔피언 현지 레슬링 선수가되었습니다.
1907 년 Bombois는 파리로 이사하는 꿈을 이루었고, 그곳에서 그는 기차 노동자로 결혼하여 일하면서 결국 신문 인쇄 공장에서 무거운 신문 롤을 처리하는 밤의 일자리를 찾았습니다.그의 직무의 지친 성격에도 불구하고 그는 새벽부터 황혼까지 그려지고 잠을 자지 못했습니다.그는 보도 전시회에서 그의 그림을 보여 주었지만 그의 초기 그림은 세분화 된 색상 사용에 구매자를 끌어 들였다.
1914 년 제 1 차 세계 대전에서 4 년 반의 군 복무가 시작되었다. Bombois는 최전선에서 많은 것을 보냈으며 용기를 위해 3 개의 장식을 받았다.집으로 돌아 왔을 때 그의 아내가 부재시 여러 그림을 팔는 데 성공했다고 격려하면서 그는 일상적인 노동 노동과 주간 그림을 재개했습니다.1922 년, Montmartre의 보도 전시는 수집가들의 관심을 끌기 시작했습니다.아트 딜러 인 Wilhelm Uhde는 1924 년에 그를 발견하고 1927 년에 Galeries des Quatre Chemins에서 Bombois의 작품을 전시했다.그의 첫 번째 솔로 쇼는 1944 년 Galerie Pétridès에서 열렸습니다.비평가들은 Bombois의 작품을 Henri Rousseau의 작업과 비교했으며, 이는 순진한 그림, 선명한 묘사 형태 및 세부 사항에 대한 관심과 비슷하지만 Bombois는 Rousseau보다 환상 주의자가 아니 었습니다.
그의 성숙도의 그림은 굵은 색으로, 검은 색, 밝은 빨강, 블루스 및 전기 분홍색의 강한 대비를 특징으로합니다.그는 자신의 경험을 바탕으로 종종 서커스 공연자와 조경을 어부들과 함께 그렸습니다.그의 여성의 그림은 그들의 육박에 강조되며, 그의 풍경은 우주에주의를 기울이고 물에 반사 된 빛의 영향에 주목할 만하다.Bombois의 작품은 많은 공개 컬렉션, 특히 파리의 Musée Maillol에서 볼 수 있습니다.
2023 년 독일의 바이에른 마을 Passau는 1944 년 8 월 15 일 Auschwitz-Birkenau에서 살해 된 유대인 수집가 인 Marcel Joseph Monteux로부터 약탈 된 Bombois의 그림을 재조정했습니다.",
edith vonnegut,에디스 보네거트,"Edith ""Edie""Vonnegut (1949 년 뉴욕 ​​Schenectady에서 태어남)는 미국 화가입니다.
그녀의 작품은 대부분 하늘의 존재와 평범한 활동을 병치하는 작품으로 미국 전역의 갤러리에서 선보였으며, 그녀의 유머러스 한 논평과 함께 국내 여신 책에 실 렸습니다.",
el lissitzky,엘 리시츠키,"Lazar Markovich Lissitzky (러시아어 : russian : russian : russitzky (russian : russian : russian : russian : russian), 디자인), 러시아어로 잘 알려져 있습니다., 타이포 그래퍼, Polemicist 및 Architect.그는 러시아 아방가르드의 중요한 인물로, 그의 멘토 인 카지미르 말레 비치 (Kazimir Malevich)와의 우월주의를 발전시키고 소비에트 연방을위한 수많은 전시회 디스플레이와 선전 작품을 설계하는 데 도움을 주었다.그의 작품은 바우 하우스와 구성주의 운동에 큰 영향을 미쳤으며, 20 세기 그래픽 디자인을 지배 할 생산 기술과 문체 장치를 실험했습니다.
Lissitzky의 전체 경력은 예술가가 변화의 대리인이 될 수 있다는 믿음에 묶여 있었고, 나중에 그의 칙령 ""Das Zielbewußte Schaffen""(목표 지향적 창조)으로 요약되었습니다.리투아니아 유대인 인 리시 츠키 (Lissitzky)는 러시아의 유대인 문화를 장려하기 위해 이디시 어린이 책을 보여주는 경력을 시작했습니다.15 세만 그는 가르치기 시작했을 때, 대부분의 삶을 유지해야 할 의무.수년에 걸쳐 그는 다양한 직책, 학교 및 예술적 미디어로 가르쳐 아이디어를 전파하고 교환했습니다.그는 우월주의 예술 그룹 UNOVIS를 이끌고 Malevich와 함께 일할 때이 윤리를 가져 갔다.바우 하우스 (Bauhaus)와 드 스티 즈 (De Stijl)의 중요한 인물과 함께 일하고 영향을 미치는 바우 마르 독일.남은 몇 년 동안 그는 타이포그래피, 전시회 디자인, 광전지 및 서적 디자인에 중대한 혁신과 변화를 가져와 비판적으로 존경받는 작품을 제작하고 전시회 디자인에 대한 국제적 호평을 얻었습니다.이것은 그의 죽음의 침대까지 계속되었으며, 1941 년 그는 마지막 작품 중 하나를 제작했습니다. 소비에트 선전 포스터는 사람들이 나치 독일과의 싸움을 위해 더 많은 탱크를 건설하기 위해 집회했습니다.2014 년, 아티스트의 상속인은 Van Abbemuseum과 공동으로 주제에 관한 전 세계 학자들과 협력하여 Lissitzky Foundation을 설립하여 예술가의 유산을 보존하고 예술가의 Oeuvre의 카탈로그 Raisonné를 준비했습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/El_lissitzky_self_portrait_1924.jpg/220px-El_lissitzky_self_portrait_1924.jpg
fernando botero,페르난도 보테로,"Fernando Botero Angulo (1932 년 4 월 19 일 - 2023 년 9 월 15 일)는 콜롬비아 비유 예술가이자 조각가였습니다.""Boterismo""라고도하는 그의 시그니처 스타일은 사람들과 인물을 크고 과장된 책을 묘사합니다.그는 평생 라틴 아메리카에서 가장 인용되고 인용 된 예술가로 여겨졌으며, 그의 예술은 뉴욕시의 Park Avenue와 파리의 챔피언스-에일리 에스와 같은 전 세계의 눈에 띄는 곳에서 발견 될 수 있습니다.
자체 스타일의 ""콜롬비아 예술가들 중 가장 콜롬비아 인"", Botero는 1958 년 Salón de Artistas Colombianos에서 첫 번째 상을 수상했을 때 National Predinence에 왔습니다.1990 년대의 세계.그의 예술은 많은 주요 국제 박물관, 기업 및 개인 수집가에 의해 수집되며 때로는 수백만 달러에 판매됩니다.2012 년에 그는 현대 조각상에서 국제 조각 센터의 평생 업적을 받았습니다.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Fernando_Botero_%282018%29.jpg/220px-Fernando_Botero_%282018%29.jpg
fred yates,프레드 예이츠,"Frederick Joseph Yates (1922 년 7 월 25 일 - 2008 년 7 월 7 일)는 영어 예술가였습니다.맨체스터 화가 L. S. Lowry에서 영감을 얻은 Yates는 평범한 사람들의 삶에 대한 그림을 그렸습니다.친구들과 자신감과 신뢰를 얻었고, 그는 내 일을 통해 기쁘게하고 싶어하는 사람입니다. ""그의 기억에 남는 성격에도 불구하고, 그의 그림은 일상 생활에 대한 사람들에 대한 날카로운 관찰을 강하고 인상적인 색상과 표현적인 브러시 워크로 결합했습니다.그의 그림은 브라이튼과 호브 아트 갤러리, 리버풀 대학교, 워릭 대학교, 토키 아트 갤러리 및 러셀 코이트 갤러리 본머스를 포함한 많은 개인 및 공개 컬렉션에 포함되어 있습니다.",https://upload.wikimedia.org/wikipedia/en/a/a3/Fred_Yates_artist.jpg
